ProductID,ProductName,Category,Price
828,Sofa_828,Furniture,586.12
829,Sofa_829,Furniture,445.98
830,Desk_830,Furniture,836.18
831,Bed_831,Furniture,209.08
832,Wardrobe_832,Furniture,941.54
833,Chair_833,Furniture,400.1
834,Chair_834,Furniture,460.55
835,Desk_835,Furniture,997.31
836,Desk_836,Furniture,181.6
837,Wardrobe_837,Furniture,868.01
838,Chair_838,Furniture,172.41
839,Bed_839,Furniture,784.41
840,Chair_840,Furniture,683.01
841,Table_841,Furniture,599.03
842,Bed_842,Furniture,694.66
843,Chair_843,Furniture,726.29
844,Sofa_844,Furniture,667.56
845,Chair_845,Furniture,537.85
846,Desk_846,Furniture,494.19
847,Table_847,Furniture,225.95
848,Table_848,Furniture,122.83
849,Wardrobe_849,Furniture,314.64
850,Bed_850,Furniture,156.69
851,Wardrobe_851,Furniture,679.07
852,Bed_852,Furniture,580.55
853,Bed_853,Furniture,969.92
854,Sofa_854,Furniture,133.34
855,Sofa_855,Furniture,403.95
856,Desk_856,Furniture,138.53
857,Sofa_857,Furniture,290.51
858,Desk_858,Furniture,700.58
859,Bed_859,Furniture,946.08
860,Wardrobe_860,Furniture,234.06
861,Wardrobe_861,Furniture,309.69
862,Sofa_862,Furniture,133.19
863,Table_863,Furniture,540.01
864,Sofa_864,Furniture,524.1
865,Wardrobe_865,Furniture,141.22
866,Desk_866,Furniture,683.91
867,Sofa_867,Furniture,255.02
868,Sofa_868,Furniture,914.2
869,Sofa_869,Furniture,510.57
870,Table_870,Furniture,851.82
871,Sofa_871,Furniture,836.02
872,Sofa_872,Furniture,202.76
873,Wardrobe_873,Furniture,819.26
874,Table_874,Furniture,156.8
875,Table_875,Furniture,483.59
876,Desk_876,Furniture,710.56
877,Chair_877,Furniture,208.72
878,Desk_878,Furniture,618.37
879,Table_879,Furniture,389.43
880,Table_880,Furniture,787.81
881,Wardrobe_881,Furniture,256.1
882,Sofa_882,Furniture,208.67
883,Table_883,Furniture,781.8
884,Table_884,Furniture,726.67
885,Wardrobe_885,Furniture,248.51
886,Table_886,Furniture,933.11
887,Sofa_887,Furniture,220.03
888,Desk_888,Furniture,651.2
889,Table_889,Furniture,114.07
890,Bed_890,Furniture,172.65
891,Sofa_891,Furniture,261.47
892,Sofa_892,Furniture,736.07
893,Wardrobe_893,Furniture,898.22
894,Bed_894,Furniture,724.15
895,Bed_895,Furniture,723.12
896,Table_896,Furniture,228.78
897,Chair_897,Furniture,570.78
898,Bed_898,Furniture,315.33
899,Table_899,Furniture,649.48
900,Sofa_900,Furniture,636.64
901,Desk_901,Furniture,549.9
902,Sofa_902,Furniture,664.47
903,Chair_903,Furniture,413.07
904,Sofa_904,Furniture,601.94
905,Table_905,Furniture,205.76
906,Wardrobe_906,Furniture,979.11
907,Wardrobe_907,Furniture,425.71
908,Wardrobe_908,Furniture,556.79
909,Bed_909,Furniture,793.3
910,Desk_910,Furniture,287.3
911,Sofa_911,Furniture,274.35
912,Table_912,Furniture,716.72
913,Bed_913,Furniture,547.76
914,Table_914,Furniture,703.13
915,Sofa_915,Furniture,148.62
916,Chair_916,Furniture,356.56
917,Bed_917,Furniture,326.24
918,Wardrobe_918,Furniture,824.64
919,Bed_919,Furniture,138.99
920,Desk_920,Furniture,147.21
921,Wardrobe_921,Furniture,258.3
922,Sofa_922,Furniture,536.56
923,Sofa_923,Furniture,163.77
924,Table_924,Furniture,749.26
925,Wardrobe_925,Furniture,621.79
926,Bed_926,Furniture,278.88
927,Desk_927,Furniture,908.54
928,Table_928,Furniture,801.08
929,Chair_929,Furniture,305.0
930,Table_930,Furniture,763.97
931,Table_931,Furniture,437.98
932,Table_932,Furniture,166.18
933,Wardrobe_933,Furniture,535.97
934,Bed_934,Furniture,230.45
935,Wardrobe_935,Furniture,509.49
936,Bed_936,Furniture,436.14
937,Bed_937,Furniture,747.84
938,Desk_938,Furniture,422.73
939,Chair_939,Furniture,281.99
940,Table_940,Furniture,128.89
941,Wardrobe_941,Furniture,153.69
942,Table_942,Furniture,200.0
943,Bed_943,Furniture,512.72
944,Table_944,Furniture,784.31
945,Table_945,Furniture,897.77
946,Wardrobe_946,Furniture,241.11
947,Desk_947,Furniture,957.48
948,Table_948,Furniture,620.31
949,Wardrobe_949,Furniture,869.5
950,Sofa_950,Furniture,470.53
951,Wardrobe_951,Furniture,540.29
952,Table_952,Furniture,632.42
953,Bed_953,Furniture,351.25
954,Desk_954,Furniture,485.3
955,Table_955,Furniture,323.05
956,Bed_956,Furniture,621.52
957,Wardrobe_957,Furniture,951.63
958,Wardrobe_958,Furniture,908.43
959,Bed_959,Furniture,982.17
960,Sofa_960,Furniture,992.15
961,Desk_961,Furniture,791.75
962,Sofa_962,Furniture,483.13
963,Bed_963,Furniture,531.34
964,Desk_964,Furniture,839.16
965,Bed_965,Furniture,545.76
966,Sofa_966,Furniture,602.64
967,Sofa_967,Furniture,723.84
968,Bed_968,Furniture,954.94
969,Table_969,Furniture,422.57
970,Table_970,Furniture,682.88
971,Sofa_971,Furniture,114.34
972,Desk_972,Furniture,374.35
973,Desk_973,Furniture,513.35
974,Wardrobe_974,Furniture,772.56
975,Sofa_975,Furniture,978.78
976,Bed_976,Furniture,794.65
977,Desk_977,Furniture,464.82
978,Chair_978,Furniture,664.13
979,Desk_979,Furniture,670.06
980,Desk_980,Furniture,163.63
981,Desk_981,Furniture,399.62
982,Sofa_982,Furniture,366.93
983,Chair_983,Furniture,728.25
984,Wardrobe_984,Furniture,588.19
985,Table_985,Furniture,808.92
986,Sofa_986,Furniture,658.41
987,Chair_987,Furniture,762.18
988,Sofa_988,Furniture,563.26
989,Desk_989,Furniture,427.59
990,Sofa_990,Furniture,199.87
991,Chair_991,Furniture,518.82
992,Sofa_992,Furniture,429.01
993,Table_993,Furniture,683.36
994,Desk_994,Furniture,160.31
995,Desk_995,Furniture,796.22
996,Table_996,Furniture,983.13
997,Table_997,Furniture,585.67
998,Desk_998,Furniture,530.64
999,Wardrobe_999,Furniture,884.02
1000,Desk_1000,Furniture,288.81
